PassengerId,Survived,Sex,Age,SibSp,Parch,Fare,Family Size,Pclass_1,Pclass_2,Pclass_3,Embarked_C,Embarked_Q,Embarked_S
262,1,1,-1.8392482068747544,3.1548090514635256,2.0089333664952354,-0.016444159470040135,3.1598334123861687,0,0,1,0,0,1
263,0,1,1.5362626743543468,0.4327933656785018,0.7676298785983874,0.955306180872432,0.6792945838081278,1,0,0,0,0,1
264,0,1,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,1,0,0,0,0,1
266,0,1,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
267,0,1,-0.9437045036915235,3.1548090514635256,0.7676298785983874,0.1506737441786005,2.5396987052416584,0,0,1,0,0,1
268,1,1,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0.059159876663617626,0,0,1,0,0,1
269,1,0,1.949590537361992,-0.47454519624983954,0.7676298785983874,2.441497778832105,0.059159876663617626,1,0,0,0,0,1
270,1,0,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,-0.5609748304808925,1,0,0,0,0,1
272,1,1,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0,0,1,0,0,1
273,1,0,0.7784949255069976,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0.059159876663617626,0,1,0,0,0,1
274,0,1,0.5029430168352342,-0.47454519624983954,0.7676298785983874,-0.05042144409739929,0.059159876663617626,1,0,0,1,0,0
276,1,0,2.294030423201696,0.4327933656785018,-0.4736736092984604,0.921244330558889,0.059159876663617626,1,0,0,0,0,1
277,0,0,1.054046834178761,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,0,1
279,0,1,-1.5636962982029912,3.1548090514635256,0.7676298785983874,-0.06199888922968463,2.5396987052416584,0,0,1,0,1,0
280,1,0,0.36516706249935255,0.4327933656785018,0.7676298785983874,-0.24069423801061057,0.6792945838081278,0,0,1,0,0,1
281,0,1,2.431806377537578,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,1,0
282,0,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,0,0,1,0,0,1
283,0,1,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0,0,1,0,0,1
284,1,1,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
286,0,1,0.22739110816347086,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0,0,1,1,0,0
287,1,1,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0,0,1,0,0,1
288,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
289,1,1,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
290,1,0,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,1,0
291,1,0,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,0.9391984311231651,-0.5609748304808925,1,0,0,0,0,1
292,1,0,-0.7370405721877009,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0.059159876663617626,1,0,0,1,0,0
293,0,1,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.3891875560116617,-0.5609748304808925,0,1,0,1,0,0
294,0,0,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.4702296719376591,-0.5609748304808925,0,0,1,0,0,1
295,0,1,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
297,0,1,-0.4270446749319672,-0.47454519624983954,-0.4736736092984604,-0.5028639729296732,-0.5609748304808925,0,0,1,1,0,0
298,0,0,-1.9081361840426954,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,1,0,0,0,0,1
300,1,0,1.3984867200184652,-0.47454519624983954,0.7676298785983874,4.335332226633905,0.059159876663617626,1,0,0,1,0,0
303,0,1,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.6484216535389205,-0.5609748304808925,0,0,1,0,0,1
306,1,1,-1.9825351993840714,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,1,0,0,0,0,1
308,1,0,-0.8748165265235827,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0.059159876663617626,1,0,0,1,0,0
309,0,1,0.020727176659648322,0.4327933656785018,-0.4736736092984604,-0.16518916106092355,0.059159876663617626,0,1,0,1,0,0
310,1,0,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,0.49782998024351216,-0.5609748304808925,1,0,0,1,0,0
311,1,0,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,1.0259447039291216,-0.5609748304808925,1,0,0,1,0,0
312,1,0,-0.8059285493556418,1.340131927606843,2.0089333664952354,4.634416897040849,1.9195639980971482,1,0,0,1,0,0
313,0,0,-0.25482473201211503,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0.6792945838081278,0,1,0,0,0,1
314,0,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
315,0,1,0.9162708798428792,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0.6792945838081278,0,1,0,0,0,1
316,1,0,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,0,0,1,0,0,1
317,1,0,-0.3926006863479967,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,0,0,1
318,0,1,1.6740386286902287,-0.47454519624983954,-0.4736736092984604,-0.36653603292675563,-0.5609748304808925,0,1,0,0,0,1
319,1,0,0.08961515382758917,-0.47454519624983954,2.0089333664952354,2.671117778445337,0.6792945838081278,1,0,0,0,0,1
320,1,0,0.7096069483390568,0.4327933656785018,0.7676298785983874,2.059693773056521,0.6792945838081278,1,0,0,1,0,0
321,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,0,0,1,0,0,1
322,0,1,-0.1859367548441742,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
323,1,0,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.3997582667846179,-0.5609748304808925,0,1,0,0,1,0
324,1,0,-0.5303766406838785,0.4327933656785018,0.7676298785983874,-0.06451572512800753,0.6792945838081278,0,1,0,0,0,1
326,1,0,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,-0.5609748304808925,1,0,0,1,0,0
327,0,1,2.1562544688658143,-0.47454519624983954,-0.4736736092984604,-0.5228315422126077,-0.5609748304808925,0,0,1,0,0,1
328,1,0,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
329,1,0,0.08961515382758917,0.4327933656785018,0.7676298785983874,-0.2351571990343002,0.6792945838081278,0,0,1,0,0,1
330,1,0,-0.9437045036915235,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0.059159876663617626,1,0,0,1,0,0
332,0,1,1.0884908227627315,-0.47454519624983954,-0.4736736092984604,-0.07458306872129913,-0.5609748304808925,1,0,0,0,0,1
333,0,1,0.571830994003175,-0.47454519624983954,0.7676298785983874,2.441497778832105,0.059159876663617626,1,0,0,0,0,1
334,0,1,-0.9437045036915235,1.340131927606843,-0.4736736092984604,-0.2859972841804228,0.6792945838081278,0,0,1,0,0,1
337,0,1,-0.04816080050829252,0.4327933656785018,-0.4736736092984604,0.6925485130875209,0.059159876663617626,1,0,0,0,0,1
338,1,0,0.7784949255069976,-0.47454519624983954,-0.4736736092984604,2.059693773056521,-0.5609748304808925,1,0,0,1,0,0
339,1,1,1.054046834178761,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
340,0,1,1.054046834178761,-0.47454519624983954,-0.4736736092984604,0.06635974158478332,-0.5609748304808925,1,0,0,0,0,1
341,1,1,-1.9081361840426954,0.4327933656785018,0.7676298785983874,-0.12491978668775715,0.6792945838081278,0,1,0,0,0,1
342,1,0,-0.3926006863479967,2.2474704895351842,2.0089333664952354,4.647001076532463,2.5396987052416584,1,0,0,0,0,1
343,0,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
344,0,1,-0.3237127091800559,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
345,0,1,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
346,1,0,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
347,1,0,0.7096069483390568,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
349,1,1,-1.8392482068747544,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0.6792945838081278,0,0,1,0,0,1
350,0,1,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0,0,1,0,0,1
351,0,1,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.4626791642426904,-0.5609748304808925,0,0,1,0,0,1
353,0,1,-1.0125924808594644,0.4327933656785018,0.7676298785983874,-0.5028639729296732,0.6792945838081278,0,0,1,1,0,0
354,0,1,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.29002422161773944,0.059159876663617626,0,0,1,0,0,1
356,0,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0,0,1,0,0,1
357,1,0,-0.5303766406838785,-0.47454519624983954,0.7676298785983874,0.4589861417231558,0.059159876663617626,1,0,0,0,0,1
358,0,0,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
361,0,1,0.7096069483390568,0.4327933656785018,4.491540342288931,-0.08666388103324908,2.5396987052416584,0,0,1,0,0,1
362,0,1,-0.04816080050829252,0.4327933656785018,-0.4736736092984604,-0.09027201697708476,0.059159876663617626,0,1,0,1,0,0
363,0,0,1.054046834178761,-0.47454519624983954,0.7676298785983874,-0.3573908580066095,0.059159876663617626,0,0,1,1,0,0
364,0,1,0.36516706249935255,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5609748304808925,0,0,1,0,0,1
366,0,1,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,0,0,1,0,0,1
367,1,0,2.087366491697874,0.4327933656785018,-0.4736736092984604,0.8667135572514657,0.059159876663617626,1,0,0,1,0,0
370,1,0,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,0.7469121684912956,-0.5609748304808925,1,0,0,1,0,0
371,1,1,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,0.4678796330534696,0.059159876663617626,1,0,0,1,0,0
372,0,1,-0.8059285493556418,0.4327933656785018,-0.4736736092984604,-0.5176307525123133,0.059159876663617626,0,0,1,0,0,1
373,0,1,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
374,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,2.0825124140450755,-0.5609748304808925,1,0,0,1,0,0
375,0,0,-1.8392482068747544,2.2474704895351842,0.7676298785983874,-0.22408312108167944,1.9195639980971482,0,0,1,0,0,1
377,1,0,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,0,0,1,0,0,1
378,0,1,-0.1859367548441742,-0.47454519624983954,2.0089333664952354,3.610064686423428,0.6792945838081278,1,0,0,1,0,0
379,0,1,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.5676312212027554,-0.5609748304808925,0,0,1,1,0,0
380,0,1,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,0,0,1,0,0,1
381,1,0,0.8473829026749384,-0.47454519624983954,-0.4736736092984604,3.9327230485884233,-0.5609748304808925,1,0,0,1,0,0
382,1,0,-1.977024161210636,-0.47454519624983954,2.0089333664952354,-0.33146744825388363,0.6792945838081278,0,0,1,1,0,0
383,0,1,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,0,0,1,0,0,1
384,1,0,0.36516706249935255,0.4327933656785018,-0.4736736092984604,0.39858208016340624,0.059159876663617626,1,0,0,0,0,1
386,0,1,-0.8059285493556418,-0.47454519624983954,-0.4736736092984604,0.8314778546749452,-0.5609748304808925,0,1,0,0,0,1
387,0,1,-1.977024161210636,4.0621476133918675,2.0089333664952354,0.2958951755118318,3.779968119530679,0,0,1,0,0,1
388,1,0,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
390,1,0,-0.8748165265235827,-0.47454519624983954,-0.4736736092984604,-0.40680540729992204,-0.5609748304808925,0,1,0,1,0,0
391,1,1,0.43405503966729336,0.4327933656785018,2.0089333664952354,1.7677408088510642,1.299429290952638,1,0,0,0,0,1
392,1,1,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,0,0,1,0,0,1
393,0,1,-0.11704877767623337,1.340131927606843,-0.4736736092984604,-0.4888542575852486,0.6792945838081278,0,0,1,0,0,1
394,1,0,-0.4614886635159376,0.4327933656785018,-0.4736736092984604,1.6323350375212924,0.059159876663617626,1,0,0,1,0,0
395,1,0,-0.3926006863479967,-0.47454519624983954,2.0089333664952354,-0.312172377522981,0.6792945838081278,0,0,1,0,0,1
396,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,0,0,1,0,0,1
397,0,0,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.4902797934380587,-0.5609748304808925,0,0,1,0,0,1
398,0,1,1.122934811346702,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,0,1,0,0,0,1
399,0,1,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
400,1,0,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.393717860628643,-0.5609748304808925,0,1,0,0,0,1
401,1,1,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,0,0,1,0,0,1
402,0,1,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
403,0,0,-0.5992646178518193,0.4327933656785018,-0.4736736092984604,-0.4505983519307405,0.059159876663617626,0,0,1,0,0,1
404,0,1,-0.11704877767623337,0.4327933656785018,-0.4736736092984604,-0.32928686163157667,0.059159876663617626,0,0,1,0,0,1
405,0,0,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0,0,1,0,0,1
406,0,1,0.2962790853314117,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0.059159876663617626,0,1,0,0,0,1
407,0,1,1.4673746971864061,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,0,1
408,1,1,-1.8392482068747544,0.4327933656785018,0.7676298785983874,-0.2708962687904854,0.6792945838081278,0,1,0,0,0,1
409,0,1,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.4918744606632361,-0.5609748304808925,0,0,1,0,0,1
413,1,0,0.22739110816347086,0.4327933656785018,-0.4736736092984604,1.163700193253568,0.059159876663617626,1,0,0,0,1,0
415,1,1,0.9851588570108202,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,0,0,1,0,0,1
417,1,0,0.2962790853314117,0.4327933656785018,0.7676298785983874,0.005955680025033696,0.6792945838081278,0,1,0,0,0,1
418,1,0,-0.8059285493556418,-0.47454519624983954,2.0089333664952354,-0.3866707201133388,0.6792945838081278,0,1,0,0,0,1
419,0,1,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
420,0,0,-1.3570323666991686,-0.47454519624983954,2.0089333664952354,-0.1621689579829361,0.6792945838081278,0,0,1,0,0,1
422,0,1,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.49271407711891657,-0.5609748304808925,0,0,1,0,1,0
423,0,1,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.4898609919445778,-0.5609748304808925,0,0,1,0,0,1
424,0,0,-0.11704877767623337,0.4327933656785018,0.7676298785983874,-0.35848215805212236,0.6792945838081278,0,0,1,0,0,1
425,0,1,-0.8059285493556418,0.4327933656785018,0.7676298785983874,-0.2414492887801075,0.6792945838081278,0,0,1,0,0,1
427,1,0,-0.11704877767623337,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,0,0,1
428,1,0,-0.7370405721877009,-0.47454519624983954,-0.4736736092984604,-0.12491978668775715,-0.5609748304808925,0,1,0,0,0,1
430,1,1,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
431,1,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,0,1
433,1,0,0.8473829026749384,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,0,0,1
434,0,1,-0.8748165265235827,-0.47454519624983954,-0.4736736092984604,-0.5049620073345151,-0.5609748304808925,0,0,1,0,0,1
435,0,1,1.3984867200184652,0.4327933656785018,-0.4736736092984604,0.4771073601910807,0.059159876663617626,1,0,0,0,0,1
436,1,0,-1.0814804580274051,0.4327933656785018,2.0089333664952354,1.7677408088510642,1.299429290952638,1,0,0,0,0,1
437,0,0,-0.5992646178518193,1.340131927606843,2.0089333664952354,0.04370821849987721,1.9195639980971482,0,0,1,0,0,1
438,1,0,-0.3926006863479967,1.340131927606843,3.250236854392083,-0.2708962687904854,2.5396987052416584,0,1,0,0,0,1
439,0,1,2.362918400369637,0.4327933656785018,4.491540342288931,4.647001076532463,2.5396987052416584,1,0,0,0,0,1
440,0,1,0.08961515382758917,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
441,1,0,1.054046834178761,0.4327933656785018,0.7676298785983874,-0.11988611489111134,0.6792945838081278,0,1,0,0,0,1
442,0,1,-0.6681525950197601,-0.47454519624983954,-0.4736736092984604,-0.45714212526638004,-0.5609748304808925,0,0,1,0,0,1
443,0,1,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,-0.4918744606632361,0.059159876663617626,0,0,1,0,0,1
444,1,0,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
446,1,1,-1.7703602297068137,-0.47454519624983954,2.0089333664952354,0.9997696105865636,0.6792945838081278,1,0,0,0,0,1
447,1,0,-1.150368435195346,-0.47454519624983954,0.7676298785983874,-0.255795253400548,0.059159876663617626,0,1,0,0,0,1
448,1,1,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,0,1
449,1,0,-1.7014722525388728,1.340131927606843,0.7676298785983874,-0.26066180729354516,1.299429290952638,0,0,1,1,0,0
450,1,1,1.5362626743543468,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,1,0,0,0,0,1
451,0,1,0.43405503966729336,0.4327933656785018,2.0089333664952354,-0.08968408411123653,1.299429290952638,0,1,0,0,0,1
453,0,1,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.08968408411123653,-0.5609748304808925,1,0,0,1,0,0
454,1,1,1.3295987428505243,0.4327933656785018,-0.4736736092984604,1.145663540471827,0.059159876663617626,1,0,0,1,0,0
456,1,1,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,1,0,0
457,0,1,2.431806377537578,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,0,1
459,1,0,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
461,1,1,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,0,1
462,0,1,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
463,0,1,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,0.12676380314453292,-0.5609748304808925,1,0,0,0,0,1
464,0,1,1.2607107656825836,-0.47454519624983954,-0.4736736092984604,-0.3866707201133388,-0.5609748304808925,0,1,0,0,0,1
466,0,1,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.5064721088735089,-0.5609748304808925,0,0,1,0,0,1
468,0,1,1.8118145830261103,-0.47454519624983954,-0.4736736092984604,-0.11384570873513637,-0.5609748304808925,1,0,0,0,0,1
470,1,0,-1.9942461555026214,1.340131927606843,0.7676298785983874,-0.26066180729354516,1.299429290952638,0,0,1,1,0,0
472,0,1,0.571830994003175,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0,0,1,0,0,1
473,1,0,0.22739110816347086,0.4327933656785018,2.0089333664952354,-0.08968408411123653,1.299429290952638,0,1,0,0,0,1
474,1,0,-0.4614886635159376,-0.47454519624983954,-0.4736736092984604,-0.3707300882677209,-0.5609748304808925,0,1,0,1,0,0
475,0,0,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.45034666834090825,-0.5609748304808925,0,0,1,0,0,1
477,0,1,0.2962790853314117,0.4327933656785018,-0.4736736092984604,-0.22559322262067316,0.059159876663617626,0,1,0,0,0,1
478,0,1,-0.04816080050829252,0.4327933656785018,-0.4736736092984604,-0.5065566745596926,0.059159876663617626,0,0,1,0,0,1
479,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4969926981460655,-0.5609748304808925,0,0,1,0,0,1
480,1,0,-1.9081361840426954,-0.47454519624983954,0.7676298785983874,-0.4010166847337793,0.059159876663617626,0,0,1,0,0,1
481,0,1,-1.4259203438671093,4.0621476133918675,2.0089333664952354,0.2958951755118318,3.779968119530679,0,0,1,0,0,1
483,0,1,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
484,1,0,2.294030423201696,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,-0.5609748304808925,0,0,1,0,0,1
485,1,1,-0.3237127091800559,0.4327933656785018,-0.4736736092984604,1.1854295476653287,0.059159876663617626,1,0,0,1,0,0
487,1,0,0.36516706249935255,0.4327933656785018,-0.4736736092984604,1.163700193253568,0.059159876663617626,1,0,0,0,0,1
488,0,1,1.949590537361992,-0.47454519624983954,-0.4736736092984604,-0.05042144409739929,-0.5609748304808925,1,0,0,1,0,0
489,0,1,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
490,1,1,-1.4259203438671093,0.4327933656785018,0.7676298785983874,-0.32828012727224753,0.6792945838081278,0,0,1,0,0,1
492,0,1,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.5024451714361923,-0.5609748304808925,0,0,1,0,0,1
493,0,1,1.7429266058581694,-0.47454519624983954,-0.4736736092984604,-0.034313694348132716,-0.5609748304808925,1,0,0,0,0,1
494,0,1,2.845134240545223,-0.47454519624983954,-0.4736736092984604,0.3483299278831318,-0.5609748304808925,1,0,0,1,0,0
495,0,1,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.4863374216869257,-0.5609748304808925,0,0,1,0,0,1
497,1,0,1.6740386286902287,0.4327933656785018,-0.4736736092984604,0.9274538680872313,0.059159876663617626,1,0,0,1,0,0
499,0,0,-0.3237127091800559,0.4327933656785018,2.0089333664952354,2.4029901895877646,1.299429290952638,1,0,0,0,0,1
500,0,1,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.49145565916975514,-0.5609748304808925,0,0,1,0,0,1
501,0,1,-0.8748165265235827,-0.47454519624983954,-0.4736736092984604,-0.47400492578514347,-0.5609748304808925,0,0,1,0,0,1
502,0,0,-0.5992646178518193,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,1,0
504,0,0,0.5029430168352342,-0.47454519624983954,-0.4736736092984604,-0.455380340137554,-0.5609748304808925,0,0,1,0,0,1
505,1,0,-0.9437045036915235,-0.47454519624983954,-0.4736736092984604,1.093228788100527,-0.5609748304808925,1,0,0,0,0,1
506,0,1,-0.8059285493556418,0.4327933656785018,-0.4736736092984604,1.5442457810799908,0.059159876663617626,1,0,0,1,0,0
507,1,0,0.22739110816347086,-0.47454519624983954,2.0089333664952354,-0.12491978668775715,0.6792945838081278,0,1,0,0,0,1
509,0,1,-0.11704877767623337,-0.47454519624983954,-0.4736736092984604,-0.1948878246611338,-0.5609748304808925,0,0,1,0,0,1
510,1,1,-0.25482473201211503,-0.47454519624983954,-0.4736736092984604,0.48910360681684706,-0.5609748304808925,0,0,1,0,0,1
511,1,1,-0.04816080050829252,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,1,0
513,1,1,0.43405503966729336,-0.47454519624983954,-0.4736736092984604,-0.11913106412161445,-0.5609748304808925,1,0,0,0,0,1
514,1,0,1.6740386286902287,0.4327933656785018,-0.4736736092984604,0.5475787653441219,0.059159876663617626,1,0,0,1,0,0
515,0,1,-0.3926006863479967,-0.47454519624983954,-0.4736736092984604,-0.4974960653257301,-0.5609748304808925,0,0,1,0,0,1
516,0,1,1.1918227885146426,-0.47454519624983954,-0.4736736092984604,0.036576512298389464,-0.5609748304808925,1,0,0,0,0,1
517,1,0,0.2962790853314117,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
519,1,0,0.43405503966729336,0.4327933656785018,-0.4736736092984604,-0.12491978668775715,0.059159876663617626,0,1,0,0,0,1
520,0,1,0.15850313099553,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
521,1,0,0.020727176659648322,-0.47454519624983954,-0.4736736092984604,1.2341715984066093,-0.5609748304808925,1,0,0,0,0,1
522,0,1,-0.5303766406838785,-0.47454519624983954,-0.4736736092984604,-0.4894421904510968,-0.5609748304808925,0,0,1,0,0,1
524,1,0,0.9851588570108202,-0.47454519624983954,0.7676298785983874,0.5189714017894245,0.059159876663617626,1,0,0,1,0,0
526,0,1,0.7440509369230272,-0.47454519624983954,-0.4736736092984604,-0.49237782784290063,-0.5609748304808925,0,0,1,0,1,0
527,1,0,1.3984867200184652,-0.47454519624983954,-0.4736736092984604,-0.43700743807979686,-0.5609748304808925,0,1,0,0,0,1
529,0,1,0.6407189711711159,-0.47454519624983954,-0.4736736092984604,-0.4888542575852486,-0.5609748304808925,0,0,1,0,0,1
530,0,1,-0.4614886635159376,1.340131927606843,0.7676298785983874,-0.41687275089321363,1.299429290952638,0,1,0,0,0,1
